GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
proiektua23,net.bytebuddy.implementation,SuperMethodCall.Appender.TerminationHandler.new SuperMethodCall.Appender.TerminationHandler() {...},0,10,0,0,0,2,0,2,0,2
proiektua23,net.bytebuddy.implementation,SuperMethodCall.Appender.TerminationHandler.new SuperMethodCall.Appender.TerminationHandler() {...},4,6,0,0,1,1,1,1,1,1
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},15,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},15,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},15,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.Appender,240,0,26,0,27,0,17,0,4,0
proiektua23,net.bytebuddy.implementation,FieldAccessor.ForSetter.OfParameterValue,150,0,12,0,12,0,14,0,8,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.Appender,267,0,30,0,30,0,19,0,4,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForInterceptedMethodParameters,26,0,0,0,5,0,3,0,3,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer,313,0,40,0,58,0,23,0,3,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForSelfOrStaticInvocation.Factory,22,0,0,0,4,0,3,0,3,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForThisReference,102,0,12,0,12,0,11,0,5,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForLongConstant,56,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ReturnTypeProvider.ForInterceptedMethod,18,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,FieldAccessor.ForSetter.OfReferenceValue,197,0,16,0,15,0,16,0,8,0
proiektua23,net.bytebuddy.implementation,MethodCall.TerminationHandler.FieldSetting.Explicit,97,0,14,0,8,0,11,0,4,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ConstantPoolWrapper,223,0,26,0,40,0,16,0,3,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForField.Factory,81,0,12,0,8,0,11,0,5,0
proiektua23,net.bytebuddy.implementation,MethodCall.MethodLocator.ForElementMatcher.Factory,68,0,10,0,5,0,9,0,4,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.Appender,317,0,26,0,36,0,17,0,4,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.CompoundComparator,101,0,18,0,17,0,14,0,5,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ConstantPoolWrapper.WrappingArgumentProvider,92,0,10,0,6,0,10,0,5,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForMethodCall.Factory,60,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.NullValueGuard.UsingJump,86,0,10,0,9,0,12,0,7,0
proiektua23,net.bytebuddy.implementation,SuperMethodCall.Appender,62,55,11,1,1,13,8,2,2,2
proiektua23,net.bytebuddy.implementation,InvokeDynamic.WithImplicitArguments,43,0,0,0,6,0,4,0,4,0
proiektua23,net.bytebuddy.implementation,MethodAccessorFactory.Illegal,29,0,0,0,5,0,4,0,4,0
proiektua23,net.bytebuddy.implementation,LoadedTypeInitializer.Compound,113,0,20,0,20,0,16,0,6,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForValue.Factory,102,0,10,0,9,0,10,0,5,0
proiektua23,net.bytebuddy.implementation,MethodCall.MethodInvoker.ForSuperMethodInvocation.Factory,34,0,2,0,5,0,3,0,2,0
proiektua23,net.bytebuddy.implementation,Implementation.Context.Default.FieldSetterDelegation,109,0,10,0,11,0,11,0,6,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForThisValue,24,0,0,0,7,0,5,0,5,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForMethodParameter.WithExplicitType,96,0,12,0,7,0,10,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForThisReference.Factory,22,0,0,0,4,0,3,0,3,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.PrefixResolver.Default.new ToStringMethod.PrefixResolver.Default() {...},9,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,MethodDelegation.ImplementationDelegate.Compiled.ForConstruction,80,0,10,0,7,0,11,0,6,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.TypeCompatibilityCheck.new EqualsMethod.TypeCompatibilityCheck() {...},48,0,0,0,9,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.TypeCompatibilityCheck.new EqualsMethod.TypeCompatibilityCheck() {...},27,0,0,0,5,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.PrefixResolver.Default.new ToStringMethod.PrefixResolver.Default() {...},9,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.PrefixResolver.Default.new ToStringMethod.PrefixResolver.Default() {...},9,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.WithImplicitTarget,88,0,0,0,11,0,6,0,6,0
proiektua23,net.bytebuddy.implementation,MethodCall.MethodInvoker.ForContextualInvocation.Factory,19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForInstance,91,0,10,0,10,0,10,0,5,0
proiektua23,net.bytebuddy.implementation,MethodDelegation.ImplementationDelegate.ForField,165,0,18,0,19,0,13,0,4,0
proiektua23,net.bytebuddy.implementation,LoadedTypeInitializer.ForStaticField,144,0,18,0,19,0,15,0,6,0
proiektua23,net.bytebuddy.implementation,MethodCall.TerminationHandler.Simple.new MethodCall.TerminationHandler.Simple() {...},8,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,MethodCall.TerminationHandler.Simple.new MethodCall.TerminationHandler.Simple() {...},16,0,2,0,4,0,3,0,2,0
proiektua23,net.bytebuddy.implementation,MethodCall.TerminationHandler.Simple.new MethodCall.TerminationHandler.Simple() {...},57,0,4,0,7,0,4,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.ValueComparator.new EqualsMethod.ValueComparator() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,MethodCall.FieldSetting.Appender,44,0,2,0,5,0,3,0,2,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForMethodParameterArrayElement,120,0,12,0,12,0,10,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.TerminationHandler.Simple,38,0,0,0,6,0,3,0,3,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.WithImplicitType,14,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,MethodCall,876,0,54,0,96,0,70,0,43,0
proiektua23,net.bytebuddy.implementation,Implementation.Context.Default.AbstractPropertyAccessorMethod,2,14,1,1,0,2,1,2,0,2
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForThisInstance,84,0,12,0,9,0,11,0,5,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},35,0,0,0,8,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.ValueTransformer.new HashCodeMethod.ValueTransformer() {...},28,0,0,0,7,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.OffsetProvider.ForFixedValue,43,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy.implementation,Implementation.Context.Default.DelegationRecord,64,39,10,0,2,13,9,7,4,7
proiektua23,net.bytebuddy.implementation,MethodCall.FieldSetting,95,0,8,0,8,0,12,0,8,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForMethodParameterArray.ForInstrumentedMethod,25,0,0,0,5,0,4,0,4,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.TypePropertyComparator,70,0,8,0,10,0,6,0,2,0
proiektua23,net.bytebuddy.implementation,ExceptionMethod.ConstructionDelegate.ForStringConstructor,121,0,12,0,9,0,10,0,4,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.WithImplicitType.OfArgument,57,0,0,0,7,0,3,0,3,0
proiektua23,net.bytebuddy.implementation,FieldAccessor.FieldLocation.Relative,43,38,10,0,1,7,7,4,2,4
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForByteConstant,50,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic,1503,0,86,0,172,0,87,0,44,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForNullValue,50,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,Implementation.SpecialMethodInvocation.AbstractBase,31,16,8,0,7,3,5,3,1,3
proiektua23,net.bytebuddy.implementation,InvocationHandlerAdapter.ForField,152,0,14,0,13,0,15,0,8,0
proiektua23,net.bytebuddy.implementation,Implementation.SpecialMethodInvocation.Simple,3,48,2,2,1,12,2,6,0,6
proiektua23,net.bytebuddy.implementation,InvocationHandlerAdapter.ForField.Appender,75,0,12,0,6,0,10,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForSelfOrStaticInvocation,48,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy.implementation,Implementation.Context.Default.AccessorMethodDelegation,55,55,10,0,1,11,8,3,3,3
proiektua23,net.bytebuddy.implementation,EqualsMethod.SuperClassCheck.new EqualsMethod.SuperClassCheck() {...},51,0,2,0,8,0,3,0,2,0
proiektua23,net.bytebuddy.implementation,SuperMethodCall.WithoutReturn,22,0,0,0,4,0,3,0,3,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.SuperClassCheck.new EqualsMethod.SuperClassCheck() {...},8,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.AbstractDelegator,160,0,0,0,32,0,31,0,31,0
proiektua23,net.bytebuddy.implementation,Implementation.Context.Default.AccessorMethod,4,66,1,1,1,13,2,9,1,9
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForShortConstant,50,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,Implementation.Simple,58,0,8,0,8,0,10,0,6,0
proiektua23,net.bytebuddy.implementation,InvocationHandlerAdapter.ForInstance.Appender,81,0,10,0,5,0,9,0,4,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForArgument,154,0,14,0,18,0,15,0,8,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForMethodParameter,90,0,10,0,9,0,11,0,6,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.PrefixResolver.ForFixedValue,44,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForInstrumentedType,82,0,10,0,10,0,10,0,5,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod,215,0,18,0,25,0,22,0,13,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.NullValueGuard.UsingJump.AfterInstruction,68,0,10,0,6,0,10,0,5,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.Default.Target,150,0,16,0,15,0,12,0,4,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForOriginType,26,0,0,0,7,0,5,0,5,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForValue,95,0,10,0,10,0,11,0,6,0
proiektua23,net.bytebuddy.implementation,SuperMethodCall,20,22,0,0,2,4,2,3,2,3
proiektua23,net.bytebuddy.implementation,SuperMethodCall.Appender.TerminationHandler,0,24,0,0,0,3,0,1,0,1
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForConstructingInvocation,63,0,8,0,6,0,10,0,6,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForMethodParameter,74,0,10,0,8,0,11,0,6,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.Appender,129,0,10,0,12,0,9,0,4,0
proiektua23,net.bytebuddy.implementation,Implementation.SpecialMethodInvocation.Illegal,33,0,0,0,7,0,6,0,6,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForSelfOrStaticInvocation.Resolved,159,0,28,0,15,0,19,0,5,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForBooleanConstant,50,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForPoolValue,106,0,12,0,12,0,15,0,9,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.TypePropertyComparator.new EqualsMethod.TypePropertyComparator() {...},9,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.TypePropertyComparator.new EqualsMethod.TypePropertyComparator() {...},9,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.TypePropertyComparator.new EqualsMethod.TypePropertyComparator() {...},10,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.TypePropertyComparator.new EqualsMethod.TypePropertyComparator() {...},10,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.Simple,71,0,10,0,9,0,13,0,8,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.NameProvider.ForInterceptedMethod,17,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,MethodDelegation,332,0,18,0,37,0,38,0,29,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForMethodCall,146,0,16,0,11,0,12,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForMethodParameterArrayElement.OfParameter,118,0,14,0,11,0,13,0,6,0
proiektua23,net.bytebuddy.implementation,MethodCall.WithoutSpecifiedTarget,211,0,2,0,19,0,14,0,13,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForInterceptedMethodInstanceAndParameters,39,0,2,0,7,0,4,0,3,0
proiektua23,net.bytebuddy.implementation,Implementation.Context.Default.FieldCacheEntry,40,45,10,0,8,9,8,4,3,4
proiektua23,net.bytebuddy.implementation,MethodDelegation.Appender,153,0,16,0,12,0,12,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.MethodLocator.ForExplicitMethod,46,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForOriginType.Appender,71,0,10,0,6,0,9,0,4,0
proiektua23,net.bytebuddy.implementation,ToStringMethod,293,0,32,0,37,0,30,0,14,0
proiektua23,net.bytebuddy.implementation,MethodDelegation.ImplementationDelegate.Compiled.ForMethodReturn,116,0,16,0,10,0,14,0,6,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.SuperClassCheck,24,0,0,0,3,0,1,0,1,0
proiektua23,net.bytebuddy.implementation,MethodDelegation.WithCustomProperties,414,0,20,0,43,0,38,0,28,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForInstance,158,0,12,0,16,0,12,0,6,0
proiektua23,net.bytebuddy.implementation,ExceptionMethod,130,0,12,0,17,0,16,0,10,0
proiektua23,net.bytebuddy.implementation,FieldAccessor.FieldNameExtractor.ForFixedValue,44,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy.implementation,ExceptionMethod.ConstructionDelegate.ForDefaultConstructor,90,0,10,0,8,0,9,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForMethodParameter.Factory,72,0,10,0,8,0,11,0,6,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.PrefixResolver.Default,34,0,0,0,4,0,1,0,1,0
proiektua23,net.bytebuddy.implementation,EqualsMethod.NullValueGuard.UsingJump.AfterInstruction,124,0,14,0,16,0,12,0,5,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForMethodCall.Resolved,153,0,16,0,11,0,13,0,5,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForMethodParameter.Resolved,93,0,10,0,8,0,10,0,5,0
proiektua23,net.bytebuddy.implementation,MethodCall.TerminationHandler.FieldSetting,95,0,12,0,9,0,11,0,5,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForThisValue.Appender,81,0,12,0,8,0,10,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.TerminationHandler.FieldSetting.Implicit,103,0,14,0,12,0,11,0,4,0
proiektua23,net.bytebuddy.implementation,MethodCall.MethodInvoker.ForVirtualInvocation.Factory,68,0,10,0,6,0,9,0,4,0
proiektua23,net.bytebuddy.implementation,FieldAccessor.ForSetter.TerminationHandler,24,0,0,0,3,0,1,0,1,0
proiektua23,net.bytebuddy.implementation,MethodDelegation.ImplementationDelegate.Compiled.ForField,117,0,16,0,10,0,14,0,6,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.Resolved.Simple,71,0,10,0,8,0,11,0,6,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForMethodParameterArray,146,0,16,0,18,0,12,0,4,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForClassConstant,51,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForValue,131,0,12,0,14,0,14,0,8,0
proiektua23,net.bytebuddy.implementation,Implementation.Context.Default.CacheValueField,6,41,1,1,1,9,2,5,1,5
proiektua23,net.bytebuddy.implementation,MethodCall.MethodInvoker.ForSuperMethodInvocation,91,0,12,0,11,0,10,0,4,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForNullValue,52,0,2,0,8,0,5,0,4,0
proiektua23,net.bytebuddy.implementation,Implementation.Target.AbstractBase.DefaultMethodInvocation.new Implementation.Target.AbstractBase.DefaultMethodInvocation() {...},11,6,2,0,2,1,2,1,1,1
proiektua23,net.bytebuddy.implementation,Implementation.Target.AbstractBase.DefaultMethodInvocation.new Implementation.Target.AbstractBase.DefaultMethodInvocation() {...},2,6,0,0,1,1,1,1,1,1
proiektua23,net.bytebuddy.implementation,InvokeDynamic.WithImplicitType.OfInstance,79,0,2,0,10,0,4,0,3,0
proiektua23,net.bytebuddy.implementation,Implementation.Compound,142,0,18,0,23,0,15,0,6,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.WithImplicitType.OfField,64,0,0,0,8,0,3,0,3,0
proiektua23,net.bytebuddy.implementation,InvocationHandlerAdapter.ForInstance,116,0,10,0,11,0,13,0,8,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,ToStringMethod.ValueConsumer.new ToStringMethod.ValueConsumer() {...},19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.implementation,MethodCall.MethodLocator.ForElementMatcher,124,0,14,0,11,0,11,0,4,0
proiektua23,net.bytebuddy.implementation,InvokeDynamic.InvocationProvider.ArgumentProvider.ForFloatConstant,52,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.implementation,FieldAccessor.ForSetter,67,0,10,0,6,0,9,0,4,0
proiektua23,net.bytebuddy.implementation,InvocationHandlerAdapter,289,0,22,0,36,0,21,0,10,0
proiektua23,net.bytebuddy.implementation,MethodCall.ArgumentLoader.ForMethodParameter,112,0,12,0,11,0,10,0,4,0
proiektua23,net.bytebuddy.implementation,MethodDelegation.ImplementationDelegate.Compiled.ForStaticCall,48,0,8,0,6,0,10,0,6,0
proiektua23,net.bytebuddy.implementation,MethodDelegation.ImplementationDelegate.ForField.WithInstance,125,0,14,0,12,0,12,0,5,0
proiektua23,net.bytebuddy.implementation,MethodCall.TargetHandler.ForMethodCall,60,0,8,0,5,0,8,0,4,0
proiektua23,net.bytebuddy.implementation,HashCodeMethod.NullValueGuard.NoOp,21,0,0,0,5,0,4,0,4,0
proiektua23,net.bytebuddy.implementation,Implementation.Context.Disabled,76,0,0,0,11,0,9,0,9,0
proiektua23,net.bytebuddy.implementation,MethodDelegation.ImplementationDelegate.ForConstruction,98,0,12,0,11,0,12,0,6,0
proiektua23,net.bytebuddy.implementation,FixedValue.ForValue.StaticFieldByteCodeAppender,66,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy.implementation,MethodAccessorFactory.AccessType,0,37,0,0,0,7,0,3,0,3
